duplicate	How do I reset a lost administrative password?	Password not accepted. How to reset?
non-duplicate	Install Ubuntu as VHD alongside Windows 8, Windows 7	'apt-get' always fails with ERROR 404: Not Found over a package (flashplugin-downloader)
non-duplicate	preview thumbnail for .agr (Grace)files 12.04	My partition table is facing limitations; having problems creating more partitions
non-duplicate	How can I adjust the setting for OggVorbis encoding in Rhythmbox on Ubuntu Precise (12.04)?	Customize the power button action (ubuntu 10.04)
non-duplicate	Print Problem: Page Squeezed in Half	Strange behaviour when close the lid of my MBA
duplicate	What are the differences between 32-bit and 64-bit, and which should I choose?	Is 32-bit or 64-bit recommended for me based on my experience?
non-duplicate	USB to SATA cable adapter not recognizing hard drive	How to disable autologin if the desktop is not functioning?
non-duplicate	Intel PRO/Wireless 3945ABG drops wireless and forgets wireless pass key every 10 seconds	Take a single snaphot from a webcam with a delay
non-duplicate	Which startup applications can I safely disable?	How can I uninstall Ubuntu when installed through Windows 7?
duplicate	How do I install Ubuntu from an USB drive / create a live USB-stick in Windows?	Can I permanently install from a flash drive?
non-duplicate	Broken Dependency 12.04-12.10 (linux-image-3.8.0-27-generic)	Why Does Ejabberd Start Fail?
duplicate	Wireless doesn't work on a Broadcom BCM4312	Enable wireless on Dell Inspiron 1300
non-duplicate	What is the difference between Ubuntu and Debian server?	Is there a dnsmasq's "address=/" equvilent in isc-dhcp-server?
duplicate	How to install software or upgrade from old unsupported release?	Error while upgrading Ubuntu from 10.10 to 11.04
duplicate	How do I find out which version and derivative of Ubuntu is right for my hardware in terms of minimal system requirements?	Ubuntu 10.04 LTS Minimal requirements (special)
non-duplicate	my ubuntu 13.10 gets hangup for a 2 second on opening any application why?	Problems with "Shutdown" and "LogOut" after upgrading to 14.04
non-duplicate	There's no boot options under legacy sources...?	How does one get a hold of the details regarding a system/application crash
duplicate	How to fix Duplicate sources.list entry?	W: Duplicate sources.list entry ubuntu 13.10
duplicate	How To Change Date/Time Format to English?	How to change month name to english?
non-duplicate	firefox ignoring proxy settings and connecting directly	How to show avatar and username (not only full name) on the login screen?
non-duplicate	Acer Aspire One 751h multimedia support	Autologin to gnome-shell in Ubuntu 11.10
non-duplicate	Is there a way to use Tor system-wide?	How do I load Ubuntu 13.10?
non-duplicate	Running Magic the Gathering Online Beta?	L2TP/IPSec VPN configuration for Ubuntu 13.10 Desktop
duplicate	Random images appearing in my home directory... Where are they coming from?	Why are mysterious jpg files being created in my home folder?
duplicate	How do I install Ubuntu?	How to replace EasyPeasy partition with Lubuntu
duplicate	How to install Minecraft (Client)	No Sound in Minecraft 1.6.2
duplicate	Installing Ubuntu on a GPT HDD	Does ubuntu install on GPT hard drive?
duplicate	is OpenJDK Vulnerable to 0-Day Exploit?	Are we affected by the JAVA vulnerability? Are all "applets" affected?
non-duplicate	help with linksys wmp600n lubuntu	Is there any support with a NetGear WNA3100 USB Adapter in Ubuntu 12.10?
duplicate	Increase size of root partition after installing Ubuntu in Windows	Change  size of root partition after installing Ubuntu in Windows
duplicate	Script at Startup	How can I make a command execute at startup?
duplicate	How do I install VMware Player?	How to obtain and install VMware Player?
duplicate	Why do I need to type `./` before executing a program in the current directory?	Why do I need ./ to run an application?
duplicate	What is Ubuntu Touch (Ubuntu for Phones)	here can I download Ubuntu Mobile?
duplicate	How can I repair grub? (How to get Ubuntu back after installing Windows?)	Windows 7 side by side with Ubuntu
duplicate	Application windows do not fit on the screen	Ubuntu 11.10 Window Configuration
non-duplicate	How do I fix X problem to invoke Cadence IC6.10 in Ubuntu 13.10	Insync uploaded half files
duplicate	Unity does not start after installing the fglrx drivers	Ati Driver overturned my desktop :/
duplicate	What are the differences between 32-bit and 64-bit, and which should I choose?	Ubuntu in macbook pro
non-duplicate	How do I detect when the system suspends?	Intel 330 SSD running slow, how can I improve performance?
non-duplicate	Lubuntu hardware manager	Python service using Upstart on Ubuntu
duplicate	How do I remove Windows but keep Ubuntu?	How do I remove Windows Vista off my Ubuntu laptop?
duplicate	Ubuntu One Bookmark sync not working	Ubuntu One Bookmark sync not working
non-duplicate	Mobile Mass Storage is not deducted	Ubuntu 12.04 installation error
non-duplicate	How can I stop `gnome-screensaver` from resetting my keyboard to its default layout?	Package isn't found after adding PPA in apt-cache, why?
duplicate	How do I remove the Unity launcher?	Is it possible to remove the launcher entirely, but keep the dash functionality, of Unity in 12.10?
non-duplicate	USB 3.0 Asix AX88179 not working on Ubuntu 13.10	I cannot find my schedule for system shut down
non-duplicate	Black Screen When Plugging in Intuos CTL 480 on Ubuntu 12.04	How can I install Ubuntu 13.04 on my USB stick and make it bootable to Windows 8?
duplicate	How do I install a .tar.gz (or .tar.bz2) file?	Installing a program downloaded as a .tgz
non-duplicate	Change stream format of command line sp-sc (Sopcast) utility	How to get AMD Radeon HD 7900 woriking with Ubuntu 13.10 inside VMWare?
non-duplicate	How can I uninstall VMware-Player?	ssh scp to copy file to remote server port 21
duplicate	How can I repair grub? (How to get Ubuntu back after installing Windows?)	Dual boot system
duplicate	How can I easily remaster Ubuntu?	"Merge" or "Slipstream" Wine into Ubuntu LiveCD
duplicate	What IDEs are available for Ubuntu?	Developer studio for ubuntu
non-duplicate	How to remove old Linux kernel modules »tp_smapi«?	Installed 12.04 64bit have screen flicker
non-duplicate	No Catalyst Control Center	Kde uses Gnome notification system instead of knotify
non-duplicate	Can i copy a machine from VirtualBox	Ubuntu 12.04 doesn t boot after automatic upgrades were installed
duplicate	How to install software or upgrade from old unsupported release?	Why Ubuntu 10.10 does not give any update?
duplicate	How do I add myself back as a sudo user?	How to become administrator again
non-duplicate	Can not run jar file on xubuntu	Is Ubuntu Compatible with Bluetooth 4.0?
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	How to boot into Windows 8 after Ubuntu installation?
duplicate	How do I resolve unmet dependencies?	apt-get don't let me install any package
duplicate	Remove nVidia driver and go back to Nouveau	Remove drivers intalled from Additional Drivers section
duplicate	Lost wireless mouse connection when laptop is on battery	Logitech Wireless Mouse M235
duplicate	How can I make xrandr customization permanent?	Login screen resolution causes monitor to be "Out of Range"
duplicate	How do I change the wallpaper of the login screen?	Personalized wallpaper picture should not show in lock screen
duplicate	How can I highlight PDFs?	a good PDF viewer for ubuntu that supports text highlighting?
non-duplicate	Why won't my Android SDK Manager show up when invoked from Eclipse?	Wireless is disabled by hardware switch after connecting to ethernet
non-duplicate	Is it possible to enlarge Ubuntu desktop somehow	AOC E2060SDA monitor
duplicate	Is there a way to disable the hardware on/off switch for the Wireless interface?	Wireless hard switch is enabled, can i turn it off with a command?
duplicate	Update information is outdated	Update manager always says it is outdated
duplicate	Update Manager Error - Authentication Error	Error caused by Dropbox in update manager
duplicate	Grub rescue - error: unknown filesystem	Deleted my Ubuntu partition and now I get grub rescue
duplicate	How do I upgrade to a newer version of Ubuntu?	Cannot proceed on ubuntu upgrade from 10.04 to 12.04
duplicate	Can an external flash or hard drive be used to boost performance, similar to Windows' ReadyBoost?	Can Ubuntu use a flash drive to increase performance like ReadyBoost?
non-duplicate	Eclipse colour scheme is terrible in Ubuntu	How can I install ubuntu in my smartphone?
non-duplicate	12.04 doesn't recocognize WIFI on Acer Extensa 5620Z	Volume keys not working after upgrade to Quantal, but work from MC Remote
non-duplicate	Windows Boot Manager didn't come up as indicated in the instructions	System Updated to 3.13 Kernel that won't boot
non-duplicate	script to backup file deleting file	about Ubuntu "System Testing"
non-duplicate	Sweet Home 3D doesn't work after changing the language	Method to create a live USB disk (with persistence) which actually works?
duplicate	Install Alongside Windows or Something Else - Which should I use?	Ubuntu Installation Alongside Windows
non-duplicate	Ubuntu on armhf: "using PPAs with apt-get source -b"?	Why does Ubuntu use Launchpad instead of GitHub or Bitbucket?
non-duplicate	How to boot into Windows 7 when grub is installed in the Windows partition?	Why doesn't Doom 3 work in Ubuntu 12.04?
duplicate	Best way to backup all settings, list of installed packages, tweaks, etc?	Is it possible to clone a machine by "restoring" the backup of the existing machine to the new machine?
duplicate	Radeon HD 2000, 3000, 4000 on Ubuntu 12.04.2 and higher: fglrx (legacy) unsupported, what to do?	Where can I find a compatible graphics driver for an old unsupported graphics card?
duplicate	How can I reduce or increase the number of workspaces in Unity?	How to change the number of workspaces in Unity?
non-duplicate	Is It Possible To Recover A Partial LVM Logical Volume?	usb sticks and cards have all become read only
duplicate	How can I accept the Microsoft EULA agreement for ttf-mscorefonts-installer?	Can't accept EULA for ubuntu restricted extras
non-duplicate	How to delete selected text in nano editor?	Powersafe, no fan sound, generally silent and light ubuntu configuration
duplicate	Change default right click menu color from white to black?	White menu colour on Ubuntu 12.04 live boot
duplicate	Create a quickly app with build dependencies	How to add dependencies to a Quickly generated .deb installer?
non-duplicate	Problem when installing 12.04 on Windows 8.1 PC - grub rescue	Can't set Chromium as default browser
non-duplicate	Slow internet speed on Ubuntu 12.10	How To Install Ubuntu To A Usb Drive from an iso image
non-duplicate	Find files with same name in different folders	How do I boot into the console and then launch the Ubuntu desktop from it?
duplicate	How to burn a .iso to a USB device?	How can I create a bootable USB disk from a CD image?
non-duplicate	How to exit apt-get?	How to set Default Web Browser, Mail Client, Video Player & Music Player in the system
duplicate	How do I tag files with custom emblems in Nautilus?	What happened to "Backgrounds and Emblems" in Nautilus?
duplicate	How to create a screencast?	What is the Best Desktop/screen recorder
non-duplicate	Using GWibber as "desktop background"?	bootable disk and application on one DVD?
duplicate	Unable to lock the administration directory (/var/lib/dpkg/) is another process using it?	How can I solve "Could not get lock /var/lib/dpkg/lock" error?
non-duplicate	Ubuntu boot is slower than Windows 7	Portion of Screen freezes on opening Transmission [Lubuntu]
non-duplicate	Best way to access a Windows-XP virtual machine	web extraction software and spiders with GUI
duplicate	How to fix Duplicate sources.list entry?	How can i get rid of the message "Duplicate sources.list entry
non-duplicate	The ADT tools bar does not work?	Ubuntu Crashes @ Login Screen
duplicate	Compiling rtl8188ee driver fails	Compiling Realtek WiFi card driver fails
non-duplicate	How to have sound go to a usb mono headset?	HUD and menu integration for Ubuntu Touch apps
duplicate	How do I enable MP3 preview?	How can I play songs by just hovering the mouse on them?
non-duplicate	How do I restore two finger middle click again?	Password PXE Install
duplicate	Unity doesn't load, no Launcher, no Dash appears	Can only see icons that in the desktop. no global menu, no dash!
non-duplicate	Recover overwritten contents of text file	How to reduce power consumption in ubuntu?
non-duplicate	Broadcom BC4313	How will Deja-Dup operates when backing up to an external USB drive?
duplicate	How do I install MATLAB R2012a?	Matlab for UBUNTU 12.04
non-duplicate	Cron not running scripts	Install a later version of gnome3.nstall a later version of gnome3.4
duplicate	Logging in to account on 12.04 installation leads to perpetual loop	Can't login to Ubuntu 12.04 [Also ctrl+ alt+f2 not working], keeps rebouncing to same login page
non-duplicate	ATI Graphics card installation on sandy bridge processor	Planning to purchase a new computer with Ubuntu-supported hardwares
duplicate	How do I install Ubuntu?	Installing Ubuntu on an old pc?
duplicate	My computer boots to a black screen, what options do I have to fix it?	Im having login issues after reinstall
non-duplicate	Should I include logs that contain "sensitive information"?	Cannot install or update through Terminal Get this Error (in the body of question)
duplicate	My computer boots to a black screen, what options do I have to fix it?	Ubuntu CD Installation Stuck on Purple Loading Screen
duplicate	Ubuntu gets stuck in a Login Loop	Cycles through black screen on login after changing password
non-duplicate	Help Me Config xorg.conf to use driver "intel" for 14.04	Full disk encryption & boot partition from a CD
duplicate	Can I install an external webcam successfully?	Bison Cam does not work with Ubuntu
non-duplicate	Rebooting caused theme to look like Windows 95 or Gnome Classic	LiveCD + truecrypt drive have write disabled
duplicate	How do I get AMD/Intel Hybrid Graphics drivers to work?	AMD/Intel hybrid graphic with AMD HD 8730M
non-duplicate	Trouble connecting to wifi in Windows 7 VM	How to add a user to Ubuntu 12.04
duplicate	How do I change the GRUB boot order?	How can I change the boot order (grub2)?
non-duplicate	GNU radio and USRP1	Installing Ubuntu on a SecureBoot machine with no existing OS
duplicate	How do I resolve unmet dependencies?	Unmet dependencies - what to do?
non-duplicate	How to debug initramfs scripts?	ibus package not found while trying to build gnome-settings-daemon
non-duplicate	Missing nvidia-settings application	Unable to Cross Compile Hello World Device Driver for ARM
duplicate	Can I skip over releases when upgrading?	\Updating 11 to 12 with Update Manager - no progress?
non-duplicate	Access API for Unity topbar?	Harmattan Conky on 14.04 with Variety wallpaper, Conky border stays as old wallpaper
duplicate	How do I set up a dual boot with Windows and Ubuntu?	Dual boot with Ubuntu and Windows 7
duplicate	How to mount an ISO file?	How burn or mount an ISO file?
non-duplicate	Installing C - programming software	How to upgrade to libglib2.0 v2.3.6?
non-duplicate	How can i tell what went wrong on resume from hibernation?	How to make Nemo start in foreground?
non-duplicate	Installation of ubuntu 14.04 "Restart Installation"	Ubuntu 12.04 runs too slow
duplicate	Where is the .Trash folder?	Trash directory totally missing
duplicate	How to roll back Ubuntu to a previous version?	Downgrading Ubuntu 13.10
non-duplicate	Nvidia Driver problems: 1440x900 resolution - 12.04	Can I upgrade ghostscript from source on 10.04 over existing gs version 8.71?
non-duplicate	Ubuntu EFI boot partition and Windows 8.1	Xbox gamepad not working using separate X session for games
non-duplicate	How does Ubuntu Software Center determine the logo of a package?	Removed current running linux-image
duplicate	How to install Wine	Steam through WINE; nothing happens after login
non-duplicate	How to Replace Thunar with PcManFM	Update manager integration
duplicate	What should I do when Ubuntu freezes?	What to do when my system freezes?
non-duplicate	making windows 8 partition larger	Is the latest Remmina 1.0 in the official 12.04 repositories?
non-duplicate	Issues with UEFI and Windows 8	12.10 has Python 3.2.3 default, does this impact existing python tools?
duplicate	What should I do when Ubuntu freezes?	Video freez problem while installing ubuntu 11.10 on Intel z77 chipset
duplicate	Dash search gives no result	Dash empy and blank Software Center
non-duplicate	Atheros driver was there and now its gone!	HI,I ran into a booting problem
duplicate	Dependency error while installing WINE	how can I install wine 1.4 on ubuntu 13.04?
non-duplicate	To repair boot or not to repair boot	make command not working ERROR 2
duplicate	How do I install the Nvidia drivers?	Will Nvidia gtx 650 work well on Ubuntu 12.10 / 13.04?
non-duplicate	How can I turn off the Try Live or Install Ubuntu Option from a Live USB 14.04 install?	Simple File Server
duplicate	How do I check if I have a 32-bit or a 64-bit OS?	How to know if my Ubuntu machine is running 32 or 64 bit OS
non-duplicate	12.04 /opt/qt5 don't exist	Xubuntu, no battery detected
non-duplicate	Huawei E1752 modem connects to GSM network but no Internet access	Computer won't wake from hibernate
non-duplicate	I need help resolving dual display issues with 13.04 running the ATI Radeon Open Source driver	Intel Quick Sync Video codec
non-duplicate	Changing the Editor PIDA IDE uses	How to compile latest VLC on Ubuntu 12.04 from git sources
duplicate	How to compile source code from a tarball?	How to install package that was downloaded as source files
non-duplicate	Cannot boot windows after installing ubuntu 12.04 on windows 8 machine	Ubuntu KVM Networking
non-duplicate	make both Atheros ethernet controller and Broadcom wireless contrller of dell vostro 3460 work	Pixel Shader to OpenGL converter
non-duplicate	Wrong audio volume at boot	1 hour of battery life lost in 10 seconds
non-duplicate	x64 or x32 best for virtualbox to install windows 8 or 7	Can you lock the Unity screen after 15 minutes, not shown in "Brightness & Lock" dropdown?
non-duplicate	Ubuntu Desktop Messed up!	Ubuntu not showing up outside My Computer
duplicate	How do I make my own customized Ubuntu version?	How To Convert A Configured Ubuntu System To An Unlimited ISO?
duplicate	What should I do when Ubuntu freezes?	12.04 freezes just after installation
duplicate	How can I fix a 404 Error when updating packages?	Why do I get a 404 error from the "boost-latest" PPA on 11.04?
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	ubuntu can't detecte windows 8
duplicate	How to convert Wubi install into regular install?	How do I backup my Wubi install? Hoping to resize, add new partition, and move away from Wubi
duplicate	How can I create themes for Gnome Shell?	Designing Theme and interface
non-duplicate	usb modem installation	Where are webapps in tomcat6?
duplicate	Only 3.2 Gb of memory being used on a 64-bit system	Ubuntu detects only 3.2GB RAM on a 64bit OS
non-duplicate	How do I change my lock screen in Ubuntu 13.10?	Shutdown when laptop lid closed
non-duplicate	sudo apt-get update error on am335x evm board	make both Atheros ethernet controller and Broadcom wireless contrller of dell vostro 3460 work
non-duplicate	Installing downloaded packages using dpkg	problem with sudo apt-get after tryng to install wine
non-duplicate	I installed Ubuntu 14.04 LTS and have problems with the password	3 monitors mixing GPU and IGU
duplicate	How to disable all scopes, filters and dash plugins?	Removing unwanted Unity-Lenses, Dash Plugins in Ubuntu 13.10
non-duplicate	Windows 7 & Ubuntu	Question for class
duplicate	Could not read dvd despite having restricted extras	dvds not able to play in VLC nor Movie Player, 12.04
non-duplicate	Sort millions of text files in a folder using unix sort	Unable to boot a live DVD on Lenovo laptop
duplicate	How do I delete totem's history?	How can I clear the recent files from the movie player menu in 12.04?
non-duplicate	Edit user Real name and change avatar	Reinstalling Ubuntu from Ubuntu
non-duplicate	What is the shortcut key to skip a song in rhythmbox?	sigfillset is not setting signal bits
duplicate	How To Change Login Screen Background On 11.10	Loign Screen (LightDM) Background is black in Ubuntu 11.10
non-duplicate	mass copy files of specific extensions to folder	Can I change from Recent apps to Most frequent apps
duplicate	How to install Windows XP from Ubuntu via USB	Changing ubuntu to windows xp on netbook
duplicate	Does 'Unredirect fullscreen Windows' option in compiz improve performance for video playback?	Why isn't Unredirect Fullscreen Windows enabled by default?
duplicate	How do I install the latest stable version of Firefox?	How do I upgrade Firefox to 17.0.1
duplicate	How do I optimize the OS for SSDs?	SSD Tweaks for Ubuntu 12.04
non-duplicate	Can I burn a DVD with the "Disc At Once (DAO)" setting using Brasero?	Switch from Windows 7 to Ubuntu 13.04 question
non-duplicate	"show desktop" with "hot corners" not working!	Will it cost money to upload a phone application?
non-duplicate	What is the default password of user and guest in ubuntu 12.04	Why am I getting a black screen when booting VM using qemu?
non-duplicate	Installation of Ubuntu 12.04	Does cut and paste work in terminal?
non-duplicate	Is it possible to downgrade gcc 4.6.3 to 4.6.1?	Running A game problem
non-duplicate	compiz config effects having some problems on 12.10?	Upgrade to 14.04 lost wi fi
non-duplicate	How to increase the disk partition size?	How do I configure Pidgin to allow video chat with people using WLMessenger?
duplicate	Basic Web Development IDE/Editor like Dreamweaver?	Web design software
non-duplicate	Acer TimelineX 4820TG fan speed out of controll after install Ubuntu 12.04	Master PDF Editor v1.9
duplicate	My computer boots to a black screen, what options do I have to fix it?	Asus P5K SE - Ubuntu 21.04.3
non-duplicate	How do I configure the left click to select only partial words/sentences?	Could not link against libboost thread
duplicate	How can I repair grub? (How to get Ubuntu back after installing Windows?)	How to boot Ubuntu after installing Windows 8 on another partition?
duplicate	Getting MTP enabled devices to work with Ubuntu?	Mtp connection for nexus 10 12.04
duplicate	Is it possible to have a different background for each workspace?	how to set different wallpapers in ubuntu workspaces
duplicate	What is an "integration script" and why would I want one?	Where do I find details of Ubuntu Firefox "install" offers?
duplicate	How do I enable automatic updates?	Updating, etc., automatically
duplicate	How do I disable Online Videos in the Unity Dash?	Hourly events in the firewall-log, originating from Ubuntu12.04-box. How to find the reason?
duplicate	How do I resize my current ubuntu partition?	How do I repartition with GParted?
non-duplicate	After installing Ubuntu I no longer have the option to start Windows 7 Professional	How to enable notifiction "action to choose" after auto-mounting in nautilus
non-duplicate	'tools.jar' is not in IDEA classpath	Can't print to Konica Minolta C353 in Ubuntu 13.04
duplicate	Cannot install any software from the Software Center due to ttf-mscorefonts-installer package error	can't download from ubuntu software center
duplicate	Skype Crashes with a Segmentation fault	How can I get Skype to work in Ubuntu 13.04 64-bit?
non-duplicate	Macbook 3.1 "@" sign would not work	All of my Google Chrome extensions have stopped working on Ubuntu and Windows
non-duplicate	Basic Photo Editing tool suggestions	Ubuntu suddenly not activating once a second hard drive has been installed ( windows)
duplicate	How do I install Adobe Flash player?	Install flash player 11 onto ubuntu 10.04?
duplicate	GRUB boot into Windows 7 breaks GRUB and makes system unbootable	Reboot from windows causes infinte reboot cycle - from Ubuntu it's fine?
non-duplicate	I need to sync my Postfix config to a second server and have Postfix reload when changes are made	Secure boot idea block usb boot
non-duplicate	MySecureShell SFTP "Authentication Failed"	How to verify whether I have updated from beta to stable?
duplicate	Skype Crashes with a Segmentation fault	Skype segfaults - 13.04 with no proprietary drivers
non-duplicate	Invalid argument - Brother scanner not working after upgrade (brscan2 driver)	Wifi Adapter can see AP, but cannot connect
duplicate	How do I install Java?	Installing 32 bit sun java on 64 bit ubuntu 12.04 system
duplicate	How do I find out which version and derivative of Ubuntu is right for my hardware in terms of minimal system requirements?	Best ubuntu flavor for my system?
non-duplicate	Purple/Pink lines on screen after login on Ubuntu Desktop 13.04	Samsung 305u notebook touchpad not working in Ubuntu 13.10
non-duplicate	When will the "artfwo" PPA be updated for 12.04 Precise?	How to mass add file extension?
duplicate	How can I pause/resume an apt-get update process in a terminal?	How do i pause an partal upgrade
non-duplicate	How to stop gecko-mediaplayer from buffering endlessly?	Crashing sound, very strange!
non-duplicate	Upgrade from 13.10 to 14.04 no unity dash for default user special compiz config	hindi fonts problem
non-duplicate	Statis "Review in progress" since one month and one week for my Open Source App	Group video calling with 32 or 64 bit 12.04. Skype 4.2.0.13 Cannot send my video to group
non-duplicate	Use custom directory for apt-get?	Virtual Box is not getting start
non-duplicate	Reinstall of Windows Bootloader not working	Rhythmbox transcoding ALAC files on the fly when syncing ipod (and I don't want it to!)
non-duplicate	I need to skip the Grub menu on a dual-boot system	libipq not supported in Ubuntu 12.04 LTS
duplicate	Unity doesn't load, no Launcher, no Dash appears	After upgrading to 11.04, there's no icons, no menus, nothing
non-duplicate	Wireless not recognized	No icons or bars show up in the desktop, after a recent Ubuntu 13 update
duplicate	How do I start applications automatically on login?	Chrome autostart on ubuntu
non-duplicate	Sound completely cut out, and Restart or Pulse Audio can't fix it	Ubuntu 12.04 Wine OpenGL initialisation- ATI Radeon 9200SE 5964 (AGP)
non-duplicate	Second hard drive isn't showing up in the Asus BIOS but is showing up in Ubuntu disks application	Ubuntu's installer goes to a black screen
non-duplicate	is it normal for ubuntu 11.10 to use 1 GB of memory?	How do I restore Grub after Windows has deleted it
non-duplicate	No buffer space available	12.04 reboots rather than shutting down
duplicate	"Something wicked happened" error in apt-get	terminal failed to fetch and some index files failed to download
duplicate	Web sites do not work when I am logged into Google Chrome or need to log in to Google	408 error in browser using Google or openid on some networks in Ubuntu
non-duplicate	Ubuntu doesn´t start after installation	How to find name of currently-active network interface?
non-duplicate	Migrating fonts from old to new server	YouTube movies are playing too fast with chrome
non-duplicate	Has the behavior of links to wine apps changed since 14.04?	How to report unofficial package installed via Software Center?
non-duplicate	Why does trying to build a kernel module give me a "-1 Unknown symbol" error?	Ubuntu 14.04 i386 No network devices detected on PXE
duplicate	Can the Ubuntu Certification help professionally?	Linux Administration job certification recommendations
duplicate	What is a "bad quality" package?	Software center states "The package is of bad quality" - what does it mean?
duplicate	boot stuck on "checking battery state [ok]"	Ubuntu hangs after checking battery state [ok]
non-duplicate	Seperate distribution for Unity2d?	Phpmyadmin doesn't work with other user than www-data?
duplicate	How to roll back Ubuntu to a previous version?	How to downgrde from 13.04 to 12.04
non-duplicate	How to wildcard directories and all files in them	RAM upgrade installation
non-duplicate	Anyone know of a good frontend for a CARPC thats Ubuntu based?	Ubuntu goes down daily at night - VM
duplicate	How do I avoid the "S to Skip" message on boot?	I Have Ubuntu 12.10. Boot Error Mount /
duplicate	Skype and VLC sounds sizzle/distorted/bad	skype sond not working properly
duplicate	Ubuntu not booting from USB on laptop (no optical drive)	USB stick made with UNetbootin missing BOOTMGR.
non-duplicate	PlayOnLinux wine error when run NFSU	how to completely uninstall psx2?
duplicate	Is there a security risk if a password can be reset easily?	Security aspects of home dir encryption
non-duplicate	confused about installing python 3.3.4 on ubuntu 12.04lts	UNIX or Vi fixing list
duplicate	Unity doesn't load, no Launcher, no Dash appears	Dash panel is not visible
duplicate	How to update Wine to the latest version?	How to install a higher version of wine?
duplicate	How do I set up a dual boot with Windows and Ubuntu?	Is it possible to have Windows 8 and Ubuntu on the same hard drive?
duplicate	Touchpad does not exist	Two finger scrolling does not work with ubuntu 13.04
duplicate	I installed an alpha or beta, am I up to date with the final release if I keep upgrading?	Upgrading Ubuntu 13.10 daily live edition
duplicate	Shell Scripting for Linux Server Administration	Is Shell Script Enough For Standalone Application on Linux
non-duplicate	OpenVPN Logs "IP Packet with unknown IP version=15"	Can't change brightness on Toshiba l755 laptop
non-duplicate	How to update a package in ubuntu-builder which requires system reboot?	Ubuntu freezing after boot
duplicate	How to recover deleted files?	Recover directories just deleted in Nautilus
non-duplicate	Unable to mount 64 sandisk extreme	Can I dual boot 12.04 with Vista?
duplicate	How do I reset a lost administrative password?	How do I reset my password? Ubuntu 12.04
non-duplicate	Which Ubuntu kernel package should I run in a Xen domU	Is is possible to change Super + T to terminal?
duplicate	How To Debug and Fix PPTP/VPN Client Connection	VPN pptp failed 1
duplicate	How do I install software using the Ubuntu Software Center?	New to ubuntu can not find vlc on ubuntu search or install need some help here please
duplicate	Dual boot. Install 2nd OS on separate drive	how can I dual boot windows and linux on separate drives?
non-duplicate	Dual display was working, now I have an 'Unknown' monitor even when it is unplugged	Allow a remote control to work while on lock screen
non-duplicate	How to resize(increase) a root+home cloned partition from a smaller HDD?	no video with support format and mime type found
non-duplicate	What does lint_package_filename_version_match mean?	Screen switches to 1024x768 at login
non-duplicate	Eve Online + Wine 1.6 (U 13.04): Offline mode	How to install Ubuntu on a Mac and keep OSX?
duplicate	How do I install and use the latest version of GNOME?	installing gnome 3 in ubuntu 12.04
duplicate	My computer boots to a black screen, what options do I have to fix it?	How to reinstall Ubuntu From Terminal?
non-duplicate	how to set Evolution for pop3?	How do I get a ZTE MF667 USB modem working?
non-duplicate	Ubuntu Software Center reviews in own language	problem on reinstalling ubuntu software center
non-duplicate	Is there any GUI application for command rsync?	Installing Ubuntu with Windows 8 (preinstalled)?
non-duplicate	connect to server from command line	Arduino IDE not connecting to microcontroller
non-duplicate	Kubuntu is significantly slow to start some of the programs in X window	Nautilus: Reaching the context menu of the current folder with no empty space
duplicate	How do I configure the launcher to "dodge windows"?	How do I configure the launcher to “dodge windows”?
non-duplicate	Apt-get retries download endlessly	How to install Printer drivers
non-duplicate	Remastersys problem with Ubuntu 12.04	Netflix-desktop is stuck on "auto" resolution. How do I make it stay on "low"?
non-duplicate	Can I restore mysqldump to a master-master replicated server?	Forward ports from local network ips to external network
duplicate	If I chose "Replace Windows with Ubuntu", do I lose the other partition too?	WILL I LOOSE MY DATA STORED IN A DIFFERENT PARTITION TO THE ONE THAT I WILL INSTALL UBUNTU 12.04?
duplicate	How to install Minecraft (Client)	Can't run minecraft on ubuntu 12.04 lts
duplicate	Whats the simplest way to edit and add files to "/var/www"?	How can I write to /var/www?
non-duplicate	Can I use the normal USB installation of ubuntu 12.04.3 on my mac mini 10.6.8?	How can I install bleachbit in Ubuntu 12.04 LTS?
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	Dual booting issue with windows 8
duplicate	How can I fix a 404 Error when updating packages?	Update manager generates 404 error while attempting update. Will not update
non-duplicate	Zotac Zbox EN760 Won't Boot from USB	Ubuntu won't start after install
duplicate	How do I recover my accidentally lost Windows partitions after installing Ubuntu?	Lost all the data after installing Ubuntu 12.10
duplicate	How to create a screencast?	Good screen recording program
duplicate	How to install Wine	How do I install Half-Life 1 and 2?
non-duplicate	What is the simplest way to set up a mail server?	How to protect hard disk?
duplicate	How do I install pdfedit?	Is it possible to get PdfEdit running on Ubuntu 12.10 using qt3to4?
non-duplicate	Nautilus explorer looking weird	cron does not work
duplicate	What are some of the issues with CCSM and why would I want to avoid it?	Are there any risks to using CCSM in Ubuntu 12.04?
non-duplicate	think or swim not working on 12.04 or 14.04	Does the debian-installer install packages from remote repositories?
